request_id,ttft_ms,ttlt_ms,output_tokens,baseline_service_ms,send_ttft_ms,send_ttlt_ms,dispatch_lag_ms,category,policy,profile,scheduled_at_unix_s,dispatched_at_unix_s,first_token_at_unix_s,completed_at_unix_s,error,http_status,decision_fail_open
block1-000000,512.9836625419557,1646.7432494973764,43,20.0,511.99596701189876,1645.7555539673194,0.9876955300569534,block1:s1,fcfs,mixed,1785144246.8830495,1785144246.884037,1785144247.39604,1785144248.5297995,,,
block1-000001,73.37540562730283,7170.963732642122,173,25.0,72.95268296729773,7170.5410099821165,0.4227226600050926,block1:zero_tool,fcfs,mixed,1785144246.9030097,1785144246.9034326,1785144246.9763887,1785144254.073977,,,
block1-000002,470.570404548198,1602.0965025527403,42,572.5,469.31072999723256,1600.8368280017748,1.2596745509654284,block1:s1,fcfs,mixed,1785144247.0585008,1785144247.0597606,1785144247.529078,1785144248.6606042,,,
block1-000003,57.206626515835524,15610.167971462943,377,25.0,56.32174096535891,15609.283085912466,0.8848855504766107,block1:zero_tool,fcfs,mixed,1785144247.1911445,1785144247.1920295,1785144247.24836,1785144262.8013217,,,
block1-000004,69.00370644871145,6191.878062440082,147,177.5,67.7937250584364,6190.668081049807,1.2099813902750611,block1:zero_tool,fcfs,mixed,1785144247.460127,1785144247.4613373,1785144247.5291388,1785144253.652013,,,
block1-000005,68.63918993622065,2724.5772290043533,67,15.0,67.63177493121475,2723.5698139993474,1.007415005005896,block1:s1,fcfs,mixed,1785144248.2343519,1785144248.2353594,1785144248.302999,1785144250.958937,,,
block1-000006,68.22658132296056,7488.243822357617,178,85.0,67.48135492671281,7487.49859596137,0.7452263962477446,block1:zero_tool,fcfs,mixed,1785144248.2922444,1785144248.29299,1785144248.360479,1785144255.7804966,,,
block1-000007,57.771067367866635,6925.8891673525795,163,287.5,57.35489004291594,6925.472990027629,0.41617732495069504,block1:zero_tool,fcfs,mixed,1785144249.0891666,1785144249.0895832,1785144249.1469803,1785144256.0150986,,,
block1-000008,66.93759700283408,7202.561356010847,170,412.5,66.03964592795819,7201.663404935971,0.8979510748758912,block1:zero_tool,fcfs,mixed,1785144249.344569,1785144249.345467,1785144249.411514,1785144256.5471377,,,
block1-000009,618.237067013979,2029.6348159899935,44,145.0,617.880466976203,2029.2782159522176,0.35660003777593374,block1:s2,fcfs,mixed,1785144249.6804001,1785144249.6807568,1785144250.2986462,1785144251.710044,,,
block1-000010,99.10886955913156,6996.546828537248,164,117.5,97.44678996503353,6994.88474894315,1.6620795940980315,block1:zero_tool,fcfs,mixed,1785144249.7161584,1785144249.7178206,1785144249.8152752,1785144256.7127132,,,
block1-000011,563.8296451652423,1975.6520740920678,43,287.5,562.7634259872139,1974.5858549140394,1.0662191780284047,block1:s2,fcfs,mixed,1785144249.735014,1785144249.7360804,1785144250.2988508,1785144251.7106736,,,
block1-000012,69.80769732035697,6625.115540227853,156,15.0,69.18133399449289,6624.489176901989,0.6263633258640766,block1:zero_tool,fcfs,mixed,1785144249.8468912,1785144249.8475177,1785144249.9167063,1785144256.4720142,,,
