request_id,ttft_ms,ttlt_ms,output_tokens,baseline_service_ms,send_ttft_ms,send_ttlt_ms,dispatch_lag_ms,category,policy,profile,scheduled_at_unix_s,dispatched_at_unix_s,first_token_at_unix_s,completed_at_unix_s,error,http_status,decision_fail_open
block1-000000,613.5492483153939,1278.5121842753142,43,20.0,612.4719119397923,1277.4348478997126,1.0773363756015897,block1:s1,policy_fcfs,mixed,1785172020.4078083,1785172020.408889,1785172021.0213919,1785172021.6863549,,,
block1-000001,326.05383801274,4040.984657010995,171,25.0,323.25278501957655,4038.1836040178314,2.8010529931634665,block1:zero_tool,policy_fcfs,mixed,1785172020.4081488,1785172020.4109507,1785172020.7342136,1785172024.4491446,,,
block1-000002,477.3872020887211,1157.0691161323339,42,572.5,476.76554799545556,1156.4474620390683,0.6216540932655334,block1:s1,policy_fcfs,mixed,1785172020.5485919,1785172020.5492158,1785172021.0260034,1785172021.7056856,,,
block1-000003,119.10444358363748,8956.612597685307,408,25.0,118.90067195054144,8956.408826052211,0.2037716330960393,block1:zero_tool,policy_fcfs,mixed,1785172020.755398,1785172020.7556021,1785172020.8745136,1785172029.7120223,,,
block1-000004,120.0568483909592,3261.2095214426517,147,177.5,119.71061595249921,3260.8632890041918,0.3462324384599924,block1:zero_tool,policy_fcfs,mixed,1785172020.797173,1785172020.797521,1785172020.917264,1785172024.0584168,,,
block1-000005,120.14109478332102,1559.4125007046387,67,15.0,119.43908699322492,1558.7104929145426,0.7020077900961041,block1:s1,policy_fcfs,mixed,1785172020.8012204,1785172020.801923,1785172020.921373,1785172022.3606446,,,
block1-000006,72.18648085836321,4530.963988858275,204,85.0,71.41253701411188,4530.190045014024,0.7739438442513347,block1:zero_tool,policy_fcfs,mixed,1785172020.953728,1785172020.954502,1785172021.0259266,1785172025.4847047,,,
block1-000007,67.14604189619422,4796.400154940784,218,287.5,67.05743295606226,4796.311546000652,0.0886089401319623,block1:zero_tool,policy_fcfs,mixed,1785172020.958485,1785172020.9585738,1785172021.02564,1785172025.7548947,,,
block1-000008,134.5385581953451,3799.77489518933,168,412.5,133.49296094384044,3798.7292979378253,1.0455972515046597,block1:zero_tool,policy_fcfs,mixed,1785172021.3542128,1785172021.35526,1785172021.488766,1785172025.1540027,,,
block1-000009,422.89054894354194,1092.4247179646045,44,145.0,422.4158520810306,1091.9500211020932,0.4746968625113368,block1:s2,policy_fcfs,mixed,1785172021.3973885,1785172021.397865,1785172021.8202937,1785172022.4898276,,,
block1-000010,113.41777129564434,3693.3629262493923,164,117.5,113.27871901448816,3693.223873968236,0.1390522811561823,block1:zero_tool,policy_fcfs,mixed,1785172021.4221134,1785172021.4222538,1785172021.535544,1785172025.115489,,,
block1-000011,326.7712058732286,996.324035921134,43,287.5,325.6497649708763,995.2025950187817,1.121440902352333,block1:s2,policy_fcfs,mixed,1785172021.5910394,1785172021.5921628,1785172021.9178221,1785172022.587375,,,
block1-000012,73.6262733116746,3501.4924342976883,156,15.0,73.49242002237588,3501.3585810083896,0.1338532892987132,block1:zero_tool,policy_fcfs,mixed,1785172022.080598,1785172022.0807328,1785172022.1542363,1785172025.582102,,,
block1-000013,416.6944124735892,1076.6962025081739,44,20.0,416.4787409827113,1076.480531017296,0.21567149087786674,block1:s2,policy_fcfs,mixed,1785172022.2287438,1785172022.2289605,1785172022.6454492,1785172023.3054504,,,
block1-000014,93.29996991436929,1504.4413019204512,67,12.5,93.1587559171021,1504.300087923184,0.14121399726718664,block1:s2,policy_fcfs,mixed,1785172022.3763835,1785172022.3765252,1785172022.469693,1785172023.880834,,,
block1-000015,269.82623257208616,789.3553585745394,34,545.0,269.04843596275896,788.5775619652122,0.7777966093271971,block1:s2,policy_fcfs,mixed,1785172022.7213972,1785172022.7221751,1785172022.9912324,1785172023.5107622,,,
block1-000016,457.3193050455302,1109.9882459966466,48,155.0,457.1318950038403,1109.8008359549567,0.18741004168987274,block1:s3,policy_fcfs,mixed,1785172022.9673758,1785172022.967564,1785172023.4247065,1785172024.0773747,,,
block1-000017,65.63608860597014,3901.418912690133,161,287.5,65.42781693860888,3901.2106410227716,0.20827166736125946,block1:zero_tool,policy_fcfs,mixed,1785172023.2191026,1785172023.2193122,1785172023.2847521,1785172027.1205351,,,
block1-000018,76.95187604986131,2919.256374007091,128,12.5,76.16766809951514,2918.4721660567448,0.7842079503461719,block1:zero_tool,policy_fcfs,mixed,1785172023.352109,1785172023.3528934,1785172023.4290707,1785172026.271376,,,
block1-000019,427.0042752614245,1169.4240933284163,48,100.0,426.39440891798586,1168.8142269849777,0.6098663434386253,block1:s3,policy_fcfs,mixed,1785172023.6315053,1785172023.6321166,1785172024.0585217,1785172024.8009417,,,
block1-000020,63.75419464893639,3586.040884605609,147,572.5,63.255944987758994,3585.5426349444315,0.4982496611773968,block1:zero_tool,policy_fcfs,mixed,1785172023.795309,1785172023.7958088,1785172023.859077,1785172027.3813636,,,
block1-000021,396.19995921384543,1080.3958902833983,43,10.0,394.9790709884837,1079.1750020580366,1.2208882253617048,block1:s3,policy_fcfs,mixed,1785172024.0948029,1785172024.0960243,1785172024.4910114,1785172025.1752074,,,
block1-000022,543.2785635348409,1175.0353005481884,49,412.5,542.5886759767309,1174.3454129900783,0.6898875581100583,block1:s3,policy_fcfs,mixed,1785172024.4065652,1785172024.4072566,1785172024.9498696,1785172025.5816271,,,
block1-000023,324.7795399511233,1028.6301389569417,43,15.0,323.8317020004615,1027.6823010062799,0.9478379506617785,block1:s3,policy_fcfs,mixed,1785172024.4755974,1785172024.476546,1785172024.8003922,1785172025.5042424,,,
block1-000024,61.164420447312295,3943.6744074337184,173,10.0,60.049151070415974,3942.559138056822,1.1152693768963218,block1:zero_tool,policy_fcfs,mixed,1785172024.5967886,1785172024.5979047,1785172024.6579645,1785172028.5404742,,,
block1-000025,433.0595924984664,1087.7603695262223,48,152.5,432.9348159953952,1087.6355930231512,0.12477650307118893,block1:s4,policy_fcfs,mixed,1785172024.7422333,1785172024.7423594,1785172025.1753037,1785172025.8300052,,,
block1-000026,76.64843450766057,4218.629192444496,190,132.5,75.97236998844892,4217.953127925284,0.6760645192116499,block1:zero_tool,policy_fcfs,mixed,1785172024.9766817,1785172024.9773583,1785172025.0533404,1785172029.195321,,,
block1-000027,404.0420966921374,1225.3371207043529,48,320.0,403.4212619299069,1224.7162859421223,0.6208347622305155,block1:s4,policy_fcfs,mixed,1785172025.215494,1785172025.2161155,1785172025.6195457,1785172026.4408402,,,
block1-000028,669.033985468559,1482.7363145304844,48,17.5,667.9408679483458,1481.6431970102713,1.0931175202131271,block1:s4,policy_fcfs,mixed,1785172025.9398575,1785172025.9409516,1785172026.608903,1785172027.4226053,,,
block1-000029,680.1732360618189,1454.0637660538778,48,322.5,679.8297390341759,1453.7202690262347,0.3434970276430249,block1:s4,policy_fcfs,mixed,1785172025.986926,1785172025.9872704,1785172026.6671085,1785172027.440999,,,
block1-000030,670.4975010361522,1435.6213939609006,48,95.0,670.0701200170442,1435.1940129417926,0.4273810191079974,block1:s4,policy_fcfs,mixed,1785172026.0460572,1785172026.0464864,1785172026.7165716,1785172027.4816947,,,
block1-000031,692.1996856108308,1395.88565856684,48,132.5,690.1785129448399,1393.864485900849,2.021172665990889,block1:s4,policy_fcfs,mixed,1785172026.1627612,1785172026.1647842,1785172026.8549774,1785172027.5586631,,,
block1-000032,552.3798890644684,1218.7077411217615,43,280.0,551.2421859893948,1217.5700380466878,1.1377030750736594,block1:s1,policy_fcfs,mixed,1785172026.3026216,1785172026.3037605,1785172026.8550155,1785172027.5213432,,,
block1-000033,145.80333267804235,1754.5356766786426,71,10.0,144.15032393299043,1752.8826679335907,1.6530087450519204,block1:s1,policy_fcfs,mixed,1785172026.3548717,1785172026.356526,1785172026.5006835,1785172028.109417,,,
block1-000034,116.02953437250108,3935.155840474181,192,15.0,115.45740196015686,3934.5837080618367,0.5721324123442173,block1:zero_tool,policy_fcfs,mixed,1785172026.3843875,1785172026.3849607,1785172026.5004299,1785172030.3195567,,,
block1-000035,194.73022420424968,1768.1653221370652,75,10.0,194.07738908194005,1767.5124870147556,0.6528351223096251,block1:s1,policy_fcfs,mixed,1785172026.4724221,1785172026.4730752,1785172026.6671624,1785172028.2405982,,,
block1-000036,518.411043100059,1003.5774681018665,36,105.0,518.1952309794724,1003.3616559812799,0.21581212058663368,block1:s1,policy_fcfs,mixed,1785172026.5176418,1785172026.5178578,1785172027.0360608,1785172027.5212264,,,
block1-000037,404.8308312194422,891.5057332487777,34,170.0,404.4344649882987,891.1093670176342,0.3963662311434746,block1:s1,policy_fcfs,mixed,1785172026.5900552,1785172026.5904524,1785172026.9948983,1785172027.4815729,,,
block1-000038,461.8371430551633,1047.329596010968,43,12.5,461.1221549566835,1046.6146079124883,0.7149880984798074,block1:s1,policy_fcfs,mixed,1785172026.7021792,1785172026.7028954,1785172027.1640308,1785172027.7495227,,,
block1-000039,154.31762719526887,1456.0741091845557,68,145.0,154.01044196914881,1455.7669239584357,0.3071852261200547,block1:s1,policy_fcfs,mixed,1785172026.8406272,1785172026.8409355,1785172026.994955,1785172028.2967124,,,
