request_id,ttft_ms,ttlt_ms,output_tokens,baseline_service_ms,send_ttft_ms,send_ttlt_ms,dispatch_lag_ms,category,policy,profile,scheduled_at_unix_s,dispatched_at_unix_s,first_token_at_unix_s,completed_at_unix_s,error
bfcl:live_multiple_820-177-3:0000,1155.730055179447,2147.0859271939844,65,162.5,1153.489116113633,2144.8449881281704,2.2409390658140182,ood:bfcl,gated_hybrid,ood,1784523344.71313,1784523344.7153726,1784523345.8688748,1784523346.860231,
bfcl:live_simple_14-3-10:0000,695.5239893868566,1308.8816453237087,43,107.5,694.2059108987451,1307.5635668355972,1.318078488111496,ood:bfcl,gated_hybrid,ood,1784523345.795395,1784523345.7967138,1784523346.490929,1784523347.1042864,
bfcl:live_irrelevance_219-34-8:0000,758.8739718776196,3133.738112868741,122,290.0,758.450151886791,3133.3142928779125,0.4238199908286333,ood:bfcl,gated_hybrid,ood,1784523346.9620137,1784523346.9624383,1784523347.7208989,1784523350.0957632,
bfcl:java_20:0000,660.3134053293616,1301.9854233134538,46,115.0,659.2768379487097,1300.948855932802,1.0365673806518316,ood:bfcl,gated_hybrid,ood,1784523347.0273266,1784523347.0283642,1784523347.6876514,1784523348.3293235,
bfcl:parallel_multiple_68:0000,1234.9023707211018,5732.220983598381,235,587.5,1234.2747170478106,5731.59332992509,0.6276536732912064,ood:bfcl,gated_hybrid,ood,1784523347.654575,1784523347.6552033,1784523348.889486,1784523353.3868046,
bfcl:live_irrelevance_400-83-0:0000,429.90292329341173,822.6520922034979,21,52.5,429.0020880289376,821.7512569390237,0.9008352644741535,ood:bfcl,gated_hybrid,ood,1784523348.5982835,1784523348.5991843,1784523349.0281966,1784523349.4209454,
bfcl:live_simple_165-98-0:0000,784.467137651518,1944.5610067341477,69,172.5,782.3446011170745,1942.4384701997042,2.1225365344434977,ood:bfcl,gated_hybrid,ood,1784523348.8601308,1784523348.8622537,1784523349.644607,1784523350.8047009,
bfcl:multi_turn_long_context_64:0000,1176.7441269475967,1513.9128328301013,28,70.0,1175.9720579721034,1513.140763854608,0.7720689754933119,ood:bfcl,gated_hybrid,ood,1784523349.3462758,1784523349.347048,1784523350.523027,1784523350.8601956,
bfcl:multi_turn_long_context_128:0000,1222.168201347813,2458.3381784614176,62,85.0,1221.8354898504913,2458.005466964096,0.3327114973217249,ood:bfcl,gated_hybrid,ood,1784523350.310417,1784523350.3107495,1784523351.5325925,1784523352.7687628,
bfcl:multi_turn_composite_195:0000,1236.9450840633363,1590.108549920842,32,80.0,1236.3790459930897,1589.5425118505955,0.5660380702465773,ood:bfcl,gated_hybrid,ood,1784523351.6051729,1784523351.605739,1784523352.8421261,1784523353.1952894,
bfcl:live_irrelevance_653-206-2:0000,1014.2378823366016,1626.3930422719568,36,90.0,1013.4457470849156,1625.6009070202708,0.792135251685977,ood:bfcl,gated_hybrid,ood,1784523353.69844,1784523353.699232,1784523354.7126832,1784523355.3248384,
bfcl:simple_252:0000,700.3042905125767,1723.2934953644872,70,175.0,698.3040061313659,1721.2932109832764,2.000284381210804,ood:bfcl,gated_hybrid,ood,1784523356.147809,1784523356.1498091,1784523356.8481197,1784523357.8711085,
bfcl:multiple_194:0000,1079.0432305075228,1689.0013155061752,45,112.5,1074.1537939757109,1684.1118789743632,4.889436531811953,ood:bfcl,gated_hybrid,ood,1784523361.3079605,1784523361.3128514,1784523362.3870158,1784523362.9969738,
bfcl:multi_turn_long_context_152:0000,1011.5721239708364,3708.445834927261,143,467.5,1010.8771310187876,3707.750841975212,0.6949929520487785,ood:bfcl,gated_hybrid,ood,1784523362.4947133,1784523362.495408,1784523363.5062907,1784523366.2031643,
bfcl:live_irrelevance_691-225-1:0000,1068.7959464266896,2220.276997424662,64,152.5,1068.1226910091937,2219.603742007166,0.673255417495966,ood:bfcl,gated_hybrid,ood,1784523364.2814798,1784523364.282153,1784523365.3502808,1784523366.501761,
bfcl:live_relevance_14-14-0:0000,1044.04536052607,1990.0851903948933,53,132.5,1042.6691251341254,1988.7089550029486,1.3762353919446468,ood:bfcl,gated_hybrid,ood,1784523367.1762328,1784523367.177609,1784523368.2202837,1784523369.1663237,
bfcl:live_simple_246-128-0:0000,598.1628359295428,1564.5813480950892,53,132.5,597.1689480356872,1563.5874602012336,0.9938878938555717,ood:bfcl,gated_hybrid,ood,1784523367.2852595,1784523367.2862532,1784523367.8834257,1784523368.8498445,
bfcl:rest_61:0000,1087.4843236524612,2674.601814709604,100,250.0,1084.8274580202997,2671.9449490774423,2.656865632161498,ood:bfcl,gated_hybrid,ood,1784523371.1748698,1784523371.177527,1784523372.2623644,1784523373.8494816,
bfcl:live_irrelevance_725-241-1:0000,657.7495392411947,2641.200392274186,103,295.0,655.0793328788131,2638.5301859118044,2.6702063623815775,ood:bfcl,gated_hybrid,ood,1784523375.6268065,1784523375.6294773,1784523376.2845683,1784523378.268019,
bfcl:live_irrelevance_647-205-1:0000,1275.4336134530604,1850.1982775051147,43,107.5,1274.8328431043774,1849.5975071564317,0.6007703486829996,ood:bfcl,gated_hybrid,ood,1784523375.687676,1784523375.688277,1784523376.9631178,1784523377.5378823,
bfcl:live_irrelevance_549-169-2:0000,986.9771224912256,4658.249013358727,205,800.0,985.7247781474143,4656.996669014916,1.2523443438112736,ood:bfcl,gated_hybrid,ood,1784523382.9468286,1784523382.948082,1784523383.9338202,1784523387.6050918,
bfcl:parallel_67:0000,620.2996619977057,1980.8889648411423,85,212.5,618.4864030219615,1979.075705865398,1.8132589757442474,ood:bfcl,gated_hybrid,ood,1784523385.7633276,1784523385.7651405,1784523386.383632,1784523387.7442212,
bfcl:multi_turn_base_26:0000,1195.2231181785464,2247.6064292714,61,152.5,1194.8946020565927,2247.2779131494462,0.3285161219537258,ood:bfcl,gated_hybrid,ood,1784523387.5863328,1784523387.5866616,1784523388.7815647,1784523389.833948,
bfcl:rest_30:0000,1077.5134714785963,1739.4453785382211,47,117.5,1069.8893149383366,1731.8212219979614,7.624156540259719,ood:bfcl,gated_hybrid,ood,1784523396.200071,1784523396.2076964,1784523397.2775972,1784523397.939529,
bfcl:live_multiple_113-44-0:0000,1145.5858992412686,1515.3422872535884,29,72.5,1142.2285151202232,1511.984903132543,3.3573841210454702,ood:bfcl,gated_hybrid,ood,1784523400.9645677,1784523400.9679265,1784523402.110168,1784523402.4799244,
bfcl:simple_246:0000,580.8869884349406,911.3422064110637,32,80.0,579.3457690160722,909.8009869921952,1.5412194188684225,ood:bfcl,gated_hybrid,ood,1784523403.5288627,1784523403.5304046,1784523404.1097598,1784523404.4402149,
bfcl:live_multiple_198-90-0:0000,1140.0812361389399,1245.5556141212583,16,40.0,1138.0501850508153,1243.5245630331337,2.0310510881245136,ood:bfcl,gated_hybrid,ood,1784523403.5973935,1784523403.5994258,1784523404.7374861,1784523404.8429601,
bfcl:live_irrelevance_791-300-0:0000,856.6955886781216,2033.2163316197693,65,162.5,855.7688749860972,2032.289617927745,0.9267136920243502,ood:bfcl,gated_hybrid,ood,1784523405.3248918,1784523405.3258197,1784523406.181603,1784523407.3581235,
bfcl:simple_167:0000,642.911234870553,1309.6581026911736,50,125.0,642.121080076322,1308.8679478969425,0.7901547942310572,ood:bfcl,gated_hybrid,ood,1784523406.3087378,1784523406.3095279,1784523406.9516551,1784523407.6184015,
bfcl:live_simple_181-106-0:0000,835.7168566435575,1895.2189306728542,70,175.0,834.1365419328213,1893.638615962118,1.5803147107362747,ood:bfcl,gated_hybrid,ood,1784523408.8763688,1784523408.8779502,1784523409.7121034,1784523410.7716055,
bfcl:multi_turn_miss_func_187:0000,1009.7765731625259,4334.444456035271,184,527.5,1004.3428030330688,4329.010685905814,5.433770129457116,ood:bfcl,gated_hybrid,ood,1784523415.5202675,1784523415.5257022,1784523416.530058,1784523419.8547256,
bfcl:parallel_multiple_45:0000,856.081786332652,2190.0799004361033,84,210.0,855.0379718653858,2189.036085968837,1.043814467266202,ood:bfcl,gated_hybrid,ood,1784523417.3829956,1784523417.3840396,1784523418.2390864,1784523419.5730844,
bfcl:live_simple_112-68-0:0000,1028.7173022516072,2731.6023993771523,103,257.5,1024.8498348519206,2727.7349319774657,3.867467399686575,ood:bfcl,gated_hybrid,ood,1784523422.7890832,1784523422.7929516,1784523423.8178115,1784523425.5206969,
