request_id,ttft_ms,ttlt_ms,output_tokens,baseline_service_ms,send_ttft_ms,send_ttlt_ms,dispatch_lag_ms,category,policy,profile,scheduled_at_unix_s,dispatched_at_unix_s,first_token_at_unix_s,completed_at_unix_s,error
bfcl:live_multiple_17-4-9:0000,1447.9664652608335,2041.3840503897518,43,107.5,1445.9594229701906,2039.377008099109,2.0070422906428576,ood:bfcl,prompt_sjf,mixed,1784509027.062858,1784509027.064866,1784509028.5108383,1784509029.104256,
toolace-003460:0000,1535.1617368869483,4829.918518895283,193,482.5,1534.9568859674037,4829.713667975739,0.2048509195446968,id:toolace,prompt_sjf,mixed,1784509027.0682366,1784509027.068442,1784509028.6034062,1784509031.8981626,
toolace-000149:0001,944.8728463612497,3132.807197282091,121,375.0,944.4772619754076,3132.4116128962487,0.3955843858420849,id:toolace,prompt_sjf,mixed,1784509029.287584,1784509029.2879803,1784509030.2324724,1784509032.4204066,
bfcl:live_simple_112-68-0:0000,1043.8615549355745,2930.023371009156,103,257.5,1042.6788609474897,2928.8406770210713,1.182693988084793,ood:bfcl,prompt_sjf,mixed,1784509032.5556335,1784509032.5568166,1784509033.5995047,1784509035.4856663,
toolace-003764:0000,1272.2317844163626,1837.1996115893126,41,102.5,1270.829461980611,1835.797289153561,1.4023224357515574,id:toolace,prompt_sjf,mixed,1784509033.2157815,1784509033.2171843,1784509034.4880216,1784509035.0529892,
toolace-008645:0000,1340.2917718049139,2031.5499347634614,54,135.0,1339.3814540468156,2030.639617005363,0.9103177580982447,id:toolace,prompt_sjf,mixed,1784509033.2797377,1784509033.2806487,1784509034.620037,1784509035.3112955,
bfcl:multi_turn_miss_func_161:0000,1133.4634034428746,4258.781486423686,170,397.5,1133.0368041526526,4258.354887133464,0.42659929022192955,ood:bfcl,prompt_sjf,mixed,1784509035.6897347,1784509035.6901617,1784509036.8232079,1784509039.9485261,
bfcl:parallel_161:0000,571.9570943620056,13201.223222305998,668,1670.0,571.2515129707754,13200.517640914768,0.7055813912302256,ood:bfcl,prompt_sjf,mixed,1784509035.7649057,1784509035.765612,1784509036.3368719,1784509048.966138,
toolace-001438:0000,764.5509981084615,1837.478042114526,64,160.0,763.4739100467414,1836.400954052806,1.0770880617201328,id:toolace,prompt_sjf,mixed,1784509042.0183825,1784509042.0194602,1784509042.7829425,1784509043.8558695,
toolace-008412:0000,1154.8470119014382,1847.52008295618,42,72.5,1154.1210098657757,1846.7940809205174,0.7260020356625319,id:toolace,prompt_sjf,mixed,1784509042.7006664,1784509042.701393,1784509043.8555212,1784509044.5481944,
toolace-007683:0000,1230.5648277979344,4362.026324728504,174,422.5,1229.840476065874,4361.3019729964435,0.7243517320603132,id:toolace,prompt_sjf,mixed,1784509043.091382,1784509043.092107,1784509044.321954,1784509047.4534156,
bfcl:live_irrelevance_647-205-1:0000,1315.358310006559,1895.6333349924535,43,107.5,1314.908980159089,1895.1840051449835,0.4493298474699259,ood:bfcl,prompt_sjf,mixed,1784509045.7608297,1784509045.76128,1784509047.076198,1784509047.6564734,
bfcl:multiple_171:0000,871.934694936499,1653.2551848795265,56,140.0,867.0179471373558,1648.3384370803833,4.916747799143195,ood:bfcl,prompt_sjf,mixed,1784509053.4970648,1784509053.501983,1784509054.369011,1784509055.1503315,
toolace-008773:0000,1217.6003369968385,4219.264661893249,177,442.5,1216.3876220583916,4218.051946954802,1.2127149384468794,id:toolace,prompt_sjf,mixed,1784509055.8381326,1784509055.839347,1784509057.0557456,1784509060.0574098,
toolace-000038:0003,1015.4787099454552,13461.974065052345,694,1532.5,1014.7484890185297,13461.24384412542,0.73022092692554,id:toolace,prompt_sjf,mixed,1784509058.171204,1784509058.171935,1784509059.1866915,1784509071.6331868,
bfcl:simple_379:0000,571.3583452161402,1146.3251262903214,40,100.0,570.6463218666613,1145.6131029408425,0.7120233494788408,ood:bfcl,prompt_sjf,mixed,1784509063.623273,1784509063.6239858,1784509064.1946402,1784509064.7696068,
toolace-006489:0000,1162.3424906283617,3331.5281306859106,130,325.0,1161.9419339112937,3331.1275739688426,0.4005567170679569,id:toolace,prompt_sjf,mixed,1784509067.510341,1784509067.510742,1784509068.6726913,1784509070.8418775,
toolace-004698:0000,1219.6817477233708,4415.34588788636,177,447.5,1219.5334590505809,4415.19759921357,0.1482886727899313,id:toolace,prompt_sjf,mixed,1784509071.4882495,1784509071.4883983,1784509072.7079399,1784509075.9036036,
bfcl:multi_turn_base_26:0000,1198.9709753543139,2313.299236353487,61,152.5,1198.1238590087742,2312.452120007947,0.8471163455396891,ood:bfcl,prompt_sjf,mixed,1784509073.590076,1784509073.5909235,1784509074.789056,1784509075.9033842,
toolace-000051:0001,1000.048533314839,3659.6693561878055,150,375.0,997.3509381525218,3656.9717610254884,2.697595162317157,id:toolace,prompt_sjf,mixed,1784509078.0052269,1784509078.0079262,1784509079.0052922,1784509081.6649125,
toolace-001546:0000,830.2333950996399,3842.5722380634397,184,460.0,829.3210419360548,3841.6598848998547,0.9123531635850668,id:toolace,prompt_sjf,mixed,1784509080.5937335,1784509080.5946467,1784509081.4239757,1784509084.4363146,
toolace-001092:0000,995.6206355709583,1678.6597655154765,40,100.0,993.634985992685,1676.6741159372032,1.9856495782732964,id:toolace,prompt_sjf,mixed,1784509085.3264744,1784509085.3284605,1784509086.3221028,1784509087.0051427,
bfcl:multi_turn_long_context_13:0000,1169.4986671209335,2446.1077542509884,69,172.5,1165.9362600184977,2442.5453471485525,3.5624071024358273,ood:bfcl,prompt_sjf,mixed,1784509090.253087,1784509090.25665,1784509091.422594,1784509092.699203,
toolace-006436:0000,927.4804694578052,2242.6129046361893,75,117.5,926.8578169867396,2241.990252165124,0.6226524710655212,id:toolace,prompt_sjf,mixed,1784509091.343967,1784509091.344591,1784509092.2714581,1784509093.5865908,
bfcl:live_multiple_724-165-11:0000,1178.3121053595096,2070.156591478735,64,160.0,1177.8203698340803,2069.664855953306,0.4917355254292488,ood:bfcl,prompt_sjf,mixed,1784509093.259088,1784509093.2595801,1784509094.437408,1784509095.3292527,
bfcl:live_irrelevance_593-188-0:0000,989.9337021633983,1392.8376792464405,24,60.0,988.7758118566126,1391.6797889396548,1.1578903067857027,ood:bfcl,prompt_sjf,mixed,1784509095.5574732,1784509095.5586314,1784509096.5474138,1784509096.9503179,
toolace-000399:0002,997.9041372425854,2066.554475342855,62,107.5,995.356353931129,2064.0066920313984,2.547783311456442,id:toolace,prompt_sjf,mixed,1784509099.2623384,1784509099.264887,1784509100.2602508,1784509101.328901,
toolace-007141:0000,1159.2224733904004,3575.3302425146103,153,382.5,1156.5096699632704,3572.6174390874803,2.712803427129984,id:toolace,prompt_sjf,mixed,1784509103.0361574,1784509103.0388708,1784509104.195388,1784509106.611496,
bfcl:exec_parallel_1:0000,817.2777614090592,5607.161093503237,273,682.5,813.5118188802153,5603.395150974393,3.7659425288438797,ood:bfcl,prompt_sjf,mixed,1784509114.4828923,1784509114.4866588,1784509115.3001792,1784509120.0900629,
toolace-008090:0000,1199.709112290293,2407.605714397505,78,195.0,1199.3875410407782,2407.28414314799,0.3215712495148182,id:toolace,prompt_sjf,mixed,1784509115.2266912,1784509115.2270133,1784509116.4264092,1784509117.6343057,
toolace-003354:0000,723.1837855651975,1436.393754556775,39,92.5,722.5759699940681,1435.7859389856458,0.607815571129322,id:toolace,prompt_sjf,mixed,1784509116.1611114,1784509116.1617205,1784509116.8843079,1784509117.597518,
bfcl:live_simple_242-126-0:0000,480.6329794228077,831.8824754096568,27,67.5,479.7615329734981,831.0110289603472,0.8714464493095875,ood:bfcl,prompt_sjf,mixed,1784509118.0053222,1784509118.006194,1784509118.4859653,1784509118.8372147,
bfcl:parallel_multiple_45:0000,798.8255112431943,2143.545935396105,84,210.0,797.9177769739181,2142.638201126829,0.9077342692762613,ood:bfcl,prompt_sjf,mixed,1784509120.2154603,1784509120.2163687,1784509121.0142934,1784509122.359014,
toolace-005932:0000,1279.6014270279557,2409.552065189928,74,185.0,1279.275153996423,2409.225792158395,0.32627303153276443,id:toolace,prompt_sjf,mixed,1784509121.0411425,1784509121.0414693,1784509122.3207526,1784509123.4507034,
toolace-005389:0000,1170.8321548067033,2091.1742376629263,60,150.0,1169.956925092265,2090.299007948488,0.8752297144383192,id:toolace,prompt_sjf,mixed,1784509121.5075622,1784509121.5084386,1784509122.6784053,1784509123.5987473,
bfcl:live_simple_14-3-10:0000,681.0821529943496,1272.4174060858786,43,107.5,680.8101919014007,1272.1454449929297,0.2719610929489136,ood:bfcl,prompt_sjf,mixed,1784509122.898728,1784509122.899001,1784509123.579821,1784509124.171156,
bfcl:live_multiple_259-123-0:0000,1194.422682048753,1823.6597429495305,52,130.0,1193.6849211342633,1822.9219820350409,0.7377609144896269,ood:bfcl,prompt_sjf,mixed,1784509123.6133118,1784509123.6140497,1784509124.8077414,1784509125.4369786,
bfcl:live_simple_211-117-3:0000,904.4224829412997,1476.9926639273763,45,112.5,903.3619179390371,1475.9320989251137,1.0605650022625923,ood:bfcl,prompt_sjf,mixed,1784509124.7576199,1784509124.758682,1784509125.6620579,1784509126.2346277,
bfcl:simple_252:0000,696.6344560496509,1719.4237161893398,70,175.0,695.9948169533163,1718.7840770930052,0.6396390963345766,ood:bfcl,prompt_sjf,mixed,1784509126.5294573,1784509126.5300972,1784509127.2260997,1784509128.2488887,
toolace-004368:0000,1187.4279777985066,1521.0983557626605,27,67.5,1186.0158410854638,1519.6862190496176,1.4121367130428553,id:toolace,prompt_sjf,mixed,1784509128.7172782,1784509128.718692,1784509129.9047208,1784509130.2383907,
toolace-009879:0000,1187.1470641344786,4433.706870302558,192,480.0,1185.6799370143563,4432.239743182436,1.4671271201223135,id:toolace,prompt_sjf,mixed,1784509131.4354045,1784509131.4368737,1784509132.622565,1784509135.8691251,
bfcl:multi_turn_composite_195:0000,1210.858310572803,1562.5720175448805,32,80.0,1210.636522155255,1562.3502291273326,0.2217884175479412,ood:bfcl,prompt_sjf,mixed,1784509132.672494,1784509132.6727161,1784509133.8833609,1784509134.2350745,
toolace-000233:0001,969.5423389784992,2433.0257209949195,85,212.5,967.6865669898689,2431.1699490062892,1.8557719886302948,id:toolace,prompt_sjf,mixed,1784509136.638399,1784509136.6402562,1784509137.6079543,1784509139.0714374,
toolace-000112:0003,1018.002080032602,3806.025352096185,143,350.0,1017.6859970670193,3805.7092691306025,0.3160829655826092,id:toolace,prompt_sjf,mixed,1784509139.0784302,1784509139.0787468,1784509140.096441,1784509142.8844645,
toolace-004016:0000,1312.7253050915897,3348.1970629654825,120,297.5,1312.0092852041125,3347.4810430780053,0.7160198874771595,id:toolace,prompt_sjf,mixed,1784509139.1684294,1784509139.169146,1784509140.4811625,1784509142.5166345,
bfcl:live_multiple_198-90-0:0000,1172.2389925271273,1285.7719187159091,16,40.0,1171.7986739240587,1285.3316001128405,0.44031860306859016,ood:bfcl,prompt_sjf,mixed,1784509140.5273402,1784509140.527781,1784509141.69959,1784509141.8131225,
toolace-006395:0000,1018.5489794239402,4792.248031590134,222,555.0,1017.5919809844345,4791.291033150628,0.9569984395056963,id:toolace,prompt_sjf,mixed,1784509143.6244845,1784509143.625442,1784509144.6430423,1784509148.4167414,
toolace-010479:0000,1116.9611532241106,1542.3300273250788,33,82.5,1116.4435669779778,1541.812441078946,0.5175862461328506,id:toolace,prompt_sjf,mixed,1784509144.540216,1784509144.5407343,1784509145.6571867,1784509146.0825553,
bfcl:simple_246:0000,602.9932578094304,954.4850599486381,32,80.0,601.5403138007969,953.0321159400046,1.4529440086334944,ood:bfcl,prompt_sjf,mixed,1784509146.819649,1784509146.8211026,1784509147.4226515,1784509147.7741435,
toolace-005737:0000,1050.8528226055205,3239.8174174595624,135,295.0,1050.2835840452462,3239.248178899288,0.5692385602742434,id:toolace,prompt_sjf,mixed,1784509148.6625695,1784509148.6631396,1784509149.7134314,1784509151.9023955,
toolace-010154:0000,994.5904896594584,1826.607448514551,57,142.5,990.5282550025731,1822.5452138576657,4.062234656885266,id:toolace,prompt_sjf,mixed,1784509155.075731,1784509155.0797946,1784509156.0703344,1784509156.9023516,
