request_id,ttft_ms,ttlt_ms,output_tokens,baseline_service_ms,send_ttft_ms,send_ttlt_ms,dispatch_lag_ms,category,policy,profile,scheduled_at_unix_s,dispatched_at_unix_s,first_token_at_unix_s,completed_at_unix_s,error
bfcl:live_multiple_17-4-9:0000,1271.8613594770432,1866.247488418594,43,107.5,1269.8581588920206,1864.2442878335714,2.0032005850225687,ood:bfcl,prompt_sjf,mixed,1784509759.132096,1784509759.1340995,1784509760.4039652,1784509760.9983513,
toolace-003460:0000,1261.9155244901776,4637.309327488765,193,482.5,1261.0482820309699,4636.442085029557,0.8672424592077732,id:toolace,prompt_sjf,mixed,1784509759.3272629,1784509759.32813,1784509760.589186,1784509763.9645793,
toolace-000149:0001,980.5973535403609,3264.2318496946245,121,375.0,979.4501969590783,3263.084693113342,1.1471565812826157,id:toolace,prompt_sjf,mixed,1784509760.8476195,1784509760.8487668,1784509761.8282244,1784509764.111859,
bfcl:live_simple_112-68-0:0000,1123.3467594720423,2835.9050466679037,103,257.5,1122.6527369581163,2835.2110241539776,0.6940225139260292,ood:bfcl,prompt_sjf,mixed,1784509762.1445796,1784509762.145274,1784509763.2679348,1784509764.9804924,
toolace-003764:0000,1155.699679395184,1680.7629964314401,41,102.5,1155.4008510429412,1680.4641680791974,0.2988283522427082,id:toolace,prompt_sjf,mixed,1784509764.7746341,1784509764.7749333,1784509765.9303422,1784509766.455405,
toolace-008645:0000,1260.861937655136,2123.1663725338876,54,135.0,1256.04138802737,2118.3458229061216,4.820549627766013,id:toolace,prompt_sjf,mixed,1784509772.34483,1784509772.3496516,1784509773.6057043,1784509774.4680088,
bfcl:multi_turn_miss_func_161:0000,1132.2267826180905,4123.210891615599,170,397.5,1130.9238919056952,4121.908000903204,1.3028907123953104,ood:bfcl,prompt_sjf,mixed,1784509772.9108908,1784509772.9121947,1784509774.0431285,1784509777.0341127,
bfcl:parallel_161:0000,544.4245967082679,12952.044709585607,662,1670.0,540.3241640888155,12947.944276966155,4.1004326194524765,ood:bfcl,prompt_sjf,mixed,1784509780.70302,1784509780.707122,1784509781.2474577,1784509793.6550777,
toolace-001438:0000,720.5035740043968,1718.1967659853399,64,160.0,720.1373490970582,1717.8305410780013,0.36622490733861923,id:toolace,prompt_sjf,mixed,1784509783.200287,1784509783.2006536,1784509783.9207997,1784509784.9184926,
toolace-008412:0000,1140.4926136601716,1994.991144631058,42,72.5,1139.3849139567465,1993.8834449276328,1.107699703425169,id:toolace,prompt_sjf,mixed,1784509786.483969,1784509786.4850767,1784509787.6244702,1784509788.4789689,
toolace-007683:0000,1436.7873922456056,4583.19020527415,174,422.5,1435.7430681120604,4582.145881140605,1.0443241335451603,id:toolace,prompt_sjf,mixed,1784509786.8336058,1784509786.8346503,1784509788.2704,1784509791.4168031,
bfcl:live_irrelevance_647-205-1:0000,1252.5140328798443,1873.7323668319732,43,107.5,1252.0926529541612,1873.31098690629,0.42137992568314075,ood:bfcl,prompt_sjf,mixed,1784509787.0179713,1784509787.0183928,1784509788.2704935,1784509788.8917117,
bfcl:multiple_171:0000,892.230260418728,1836.5966784767807,56,140.0,890.8068970777094,1835.173315135762,1.4233633410185575,ood:bfcl,prompt_sjf,mixed,1784509788.1118822,1784509788.113306,1784509789.004122,1784509789.9484885,
toolace-008773:0000,1289.0022357460111,4312.625044723973,177,442.5,1287.9334602039307,4311.556269181892,1.0687755420804024,id:toolace,prompt_sjf,mixed,1784509788.677918,1784509788.6789868,1784509789.9669278,1784509792.9905505,
toolace-000038:0003,1044.3687934894115,15419.030475663021,714,1532.5,1043.4663898777217,15418.128072051331,0.902403611689806,id:toolace,prompt_sjf,mixed,1784509792.9370434,1784509792.9379463,1784509793.9814224,1784509808.3560846,
bfcl:simple_379:0000,556.6813589539379,1178.5181199666113,40,100.0,555.7328718714416,1177.569632884115,0.9484870824962854,ood:bfcl,prompt_sjf,mixed,1784509794.8947263,1784509794.895675,1784509795.4514134,1784509796.0732505,
