request_id,ttft_ms,ttlt_ms,output_tokens,baseline_service_ms,send_ttft_ms,send_ttlt_ms,dispatch_lag_ms,category,policy,profile,scheduled_at_unix_s,dispatched_at_unix_s,first_token_at_unix_s,completed_at_unix_s,error
block1-000000,500.5056174704805,1134.4909785548225,43,20.0,500.0812199432403,1134.0665810275823,0.42439752724021673,block1:s1,gated_rule_c,mixed,1785123156.6543763,1785123156.6548007,1785123157.1548884,1785123157.7888737,
block1-000001,210.2387041086331,3731.093807029538,171,25.0,209.49588308576494,3730.3509860066697,0.7428210228681564,block1:zero_tool,gated_rule_c,mixed,1785123156.6549263,1785123156.6556692,1785123156.8651688,1785123160.3860238,
block1-000002,310.35376514773816,945.9062040550634,42,572.5,309.528214042075,945.0806529494002,0.8255511056631804,block1:s1,gated_rule_c,mixed,1785123156.881905,1785123156.8827312,1785123157.1922796,1785123157.8278322,
block1-000003,55.091920075938106,8151.817452046089,401,25.0,54.10455702804029,8150.830088998191,0.9873630478978157,block1:zero_tool,gated_rule_c,mixed,1785123157.2161374,1785123157.2171252,1785123157.2712414,1785123165.367967,
block1-000004,123.02410381380469,3121.3377858512104,149,177.5,121.26110401004553,3119.574786047451,1.7629998037591577,block1:zero_tool,gated_rule_c,mixed,1785123157.2836525,1785123157.285416,1785123157.4066854,1785123160.4049995,
block1-000005,116.43873364664614,1456.8102546036243,67,15.0,115.78769306652248,1456.1592140235007,0.651040580123663,block1:s1,gated_rule_c,mixed,1785123157.2901936,1785123157.2908447,1785123157.406639,1785123158.7470114,
block1-000006,62.44008557405323,4265.868219546974,209,85.0,62.228634022176266,4265.656767995097,0.21145155187696218,block1:zero_tool,gated_rule_c,mixed,1785123157.5366704,1785123157.5368822,1785123157.5991175,1785123161.802546,
block1-000007,54.67286240309477,3387.6318554393947,163,287.5,53.60812891740352,3386.5671219537035,1.0647334856912494,block1:zero_tool,gated_rule_c,mixed,1785123157.5443585,1785123157.5454233,1785123157.5990398,1785123160.931999,
block1-000008,57.92095558717847,3067.218239651993,145,412.5,57.799111935310066,3067.0963960001245,0.12184365186840296,block1:zero_tool,gated_rule_c,mixed,1785123158.1839185,1785123158.1840408,1785123158.241846,1785123161.251143,
block1-000009,380.4311010753736,972.8737031109631,44,145.0,379.86149394419044,972.30409597978,0.5696071311831474,block1:s2,gated_rule_c,mixed,1785123158.2536976,1785123158.2542675,1785123158.634137,1785123159.2265792,
block1-000010,93.81045878399163,3396.6445347759873,164,117.5,93.45194092020392,3396.2860169121996,0.35851786378771067,block1:zero_tool,gated_rule_c,mixed,1785123158.293657,1785123158.294016,1785123158.3874757,1785123161.6903093,
block1-000011,333.1150325248018,911.0634794924408,43,287.5,331.15275704767555,909.1012040153146,1.9622754771262407,block1:s2,gated_rule_c,mixed,1785123158.5666687,1785123158.5686316,1785123158.899791,1785123159.4777396,
block1-000012,61.77749461494386,3193.0156336165965,156,15.0,61.26949598547071,3192.5076349871233,0.5079986294731498,block1:zero_tool,gated_rule_c,mixed,1785123159.3578746,1785123159.358383,1785123159.4196596,1785123162.5508974,
block1-000013,401.42837911844254,1014.8489561397582,44,20.0,401.1177779175341,1014.5383549388498,0.31060120090842247,block1:s2,gated_rule_c,mixed,1785123159.597302,1785123159.5976129,1785123159.9987404,1785123160.612161,
block1-000014,298.14068495761603,795.1448099920526,36,12.5,297.23938496317714,794.2435099976137,0.9012999944388866,block1:s2,gated_rule_c,mixed,1785123159.8359115,1785123159.8368132,1785123160.134062,1785123160.631066,
block1-000015,274.82417796272784,765.022965031676,34,545.0,273.9439649740234,764.1427520429716,0.880212988704443,block1:s2,gated_rule_c,mixed,1785123160.3935096,1785123160.39439,1785123160.6683412,1785123161.1585402,
block1-000016,404.95905687566847,1011.6076358826831,48,155.0,404.33026291429996,1010.9788419213146,0.6287939613685012,block1:s3,gated_rule_c,mixed,1785123160.7910507,1785123160.7916799,1785123161.1960185,1785123161.802667,
block1-000017,57.63206526171416,3087.8082372946665,152,287.5,57.373613002710044,3087.5497850356624,0.25845225900411606,block1:zero_tool,gated_rule_c,mixed,1785123161.1978822,1785123161.1981409,1785123161.25552,1785123164.2856963,
block1-000018,70.41931885760278,2854.363429825753,139,12.5,68.59865400474519,2852.5427649728954,1.8206648528575897,block1:zero_tool,gated_rule_c,mixed,1785123161.4128418,1785123161.4146624,1785123161.483267,1785123164.2672112,
block1-000019,406.2775745987892,1039.487968548201,48,100.0,405.16304201446474,1038.3734359638765,1.114532584324479,block1:s3,gated_rule_c,mixed,1785123161.8643913,1785123161.865506,1785123162.2706761,1785123162.9038868,
block1-000020,66.74387468956411,2994.9226116295904,147,572.5,66.08398805838078,2994.262724998407,0.6598866311833262,block1:zero_tool,gated_rule_c,mixed,1785123162.1291249,1785123162.129785,1785123162.1958766,1785123165.1240554,
block1-000021,346.216736943461,986.2031099619344,43,10.0,345.5262129427865,985.5125859612599,0.6905240006744862,block1:s3,gated_rule_c,mixed,1785123162.6131551,1785123162.613846,1785123162.959379,1785123163.5993652,
block1-000022,500.7446752861142,1112.4599262839183,49,412.5,499.4429220678285,1111.1581730656326,1.3017532182857394,block1:s3,gated_rule_c,mixed,1785123163.1170132,1785123163.1183152,1785123163.6177652,1785123164.2294805,
block1-000023,313.6621546000242,963.1900616222993,43,15.0,313.1027880590409,962.6306950813159,0.5593665409833193,block1:s3,gated_rule_c,mixed,1785123163.2285805,1785123163.2291403,1785123163.5422506,1785123164.1917787,
block1-000024,60.692095663398504,3913.640494691208,173,10.0,59.71336900256574,3912.6617680303752,0.9787266608327627,block1:zero_tool,gated_rule_c,mixed,1785123163.4244452,1785123163.4254243,1785123163.485144,1785123167.3380923,
