request_id,ttft_ms,ttlt_ms,output_tokens,baseline_service_ms,send_ttft_ms,send_ttlt_ms,dispatch_lag_ms,category,policy,profile,scheduled_at_unix_s,dispatched_at_unix_s,first_token_at_unix_s,completed_at_unix_s,error
bfcl:live_multiple_17-4-9:0000,1393.1144212838262,1986.676395405084,43,107.5,1390.6930189114064,1984.254993032664,2.421402372419834,ood:bfcl,gated_hybrid,mixed,1784507826.6372898,1784507826.6397119,1784507828.030417,1784507828.623979,
toolace-003460:0000,1480.505489045754,4770.159032894298,193,482.5,1480.1818821579218,4769.835426006466,0.323606887832284,id:toolace,gated_hybrid,mixed,1784507826.6426682,1784507826.6429918,1784507828.1231787,1784507831.412832,
toolace-000149:0001,959.8503012675792,3142.771877348423,121,375.0,958.6730408482254,3141.594616929069,1.1772604193538427,id:toolace,gated_hybrid,mixed,1784507828.8620157,1784507828.863193,1784507829.8218796,1784507832.0048008,
bfcl:live_simple_112-68-0:0000,1054.5890629291534,2942.690920783207,103,257.5,1053.4304450266063,2941.5323028806597,1.158617902547121,ood:bfcl,gated_hybrid,mixed,1784507832.1300652,1784507832.1312246,1784507833.184667,1784507835.0727687,
toolace-003764:0000,1215.0349114090204,1778.927581384778,41,102.5,1213.9384548645467,1777.8311248403043,1.0964565444737673,id:toolace,gated_hybrid,mixed,1784507832.790213,1784507832.791311,1784507834.0052633,1784507834.569156,
toolace-008645:0000,1301.1404727585614,1992.2424107789993,54,135.0,1300.2550909295678,1991.3570289500058,0.8853818289935589,id:toolace,gated_hybrid,mixed,1784507832.8541694,1784507832.8550549,1784507834.1553178,1784507834.8464198,
bfcl:multi_turn_miss_func_161:0000,1105.320825241506,4230.528202373534,170,397.5,1104.3664200697094,4229.573797201738,0.9544051717966795,ood:bfcl,gated_hybrid,mixed,1784507835.2641664,1784507835.2651207,1784507836.369496,1784507839.4947033,
bfcl:parallel_161:0000,561.5274112205952,13187.99300934188,668,1670.0,561.3609089050442,13187.82650702633,0.16650231555104256,ood:bfcl,gated_hybrid,mixed,1784507835.3393373,1784507835.3395042,1784507835.9008734,1784507848.527339,
toolace-001438:0000,753.4214241895825,1827.024825150147,64,160.0,752.1493721287698,1825.7527730893344,1.2720520608127117,id:toolace,gated_hybrid,mixed,1784507841.5928142,1784507841.5940864,1784507842.3462455,1784507843.419849,
toolace-008412:0000,1125.2667200751603,1818.2057819794863,42,72.5,1124.1248350124806,1817.0638969168067,1.1418850626796484,id:toolace,gated_hybrid,mixed,1784507842.275098,1784507842.2762403,1784507843.4003737,1784507844.0933125,
